path_id,factor_name,factor_value,calculation_status,stability,spectral_abscissa_per_s,rightmost_real_per_s,rightmost_imag_per_s,extra_real_per_s,extra_imag_per_s,extra_mode_status,extra_mode_is_rightmost,extra_right_mac,extra_left_mac,extra_normalized_distance,extra_condition_number,extra_right_residual,extra_left_residual,synchronous_real_per_s,synchronous_imag_per_s,algebraic_residual_inf,closed_rhs_residual_inf,active_power_balance_abs_pu
grid-side-reactance-boundary,grid_side_reactance,1.9932424265452047,valid,unstable,0.006531559467203962,0.006531559467203962,42.77903924612743,0.006531559467203962,42.77903924612743,matched,True,0.9886957749823905,0.988309244069063,0.2273471982029498,54.02699837761335,4.199212672343459e-16,1.439117995599358e-17,-2.1949040480845032,12.120201550507163,2.3418766925686896e-17,2.4868995751603507e-14,3.469446951953614e-17
grid-side-reactance-boundary,grid_side_reactance,1.9939171551575383,valid,unstable,0.0031867734230583977,0.0031867734230583977,42.78271460267383,0.0031867734230583977,42.78271460267383,matched,True,0.9886823387057909,0.9882979795472285,0.22748286761419573,54.02699837761335,2.9671899094784226e-16,2.4859169780253307e-17,-2.1953910351333206,12.118752189573513,3.469446951953614e-18,6.750155989720952e-14,1.3444106938820255e-16
grid-side-reactance-boundary,grid_side_reactance,1.994254605109274,valid,unstable,0.0015138821747475717,0.0015138821747475717,42.78455231628802,0.0015138821747475717,42.78455231628802,matched,True,0.9886756165044118,0.9882923454091812,0.22755071146028874,54.02699837761335,5.108640713828975e-16,1.7686795498348996e-17,-2.195634511732539,12.118027490224918,3.122502256758253e-17,1.3500311979441904e-13,3.165870343657673e-17
grid-side-reactance-boundary,grid_side_reactance,1.9944233515007619,valid,unstable,0.0006773134117246116,0.0006773134117246116,42.7854711922805,0.0006773134117246116,42.7854711922805,matched,True,0.9886722544003107,0.9882895278529705,0.22758463588436947,54.02699837761335,5.615143227647882e-16,2.2015458701390298e-17,-2.1957562460813183,12.117665135806497,1.1102230246251565e-16,1.2967404927621828e-13,4.2934406030425976e-17
grid-side-reactance-boundary,grid_side_reactance,1.9945077300509393,valid,unstable,0.0002589947578153229,0.0002589947578153229,42.78593062561107,0.0002589947578153229,42.78593062561107,matched,True,0.9886705730823885,0.9882881189689389,0.2276015985581868,54.02699837761335,3.054360778326783e-16,1.439117995599358e-17,-2.195817111869239,12.117483957457333,2.7755575615628914e-16,1.0658141036401503e-14,1.1275702593849246e-16
grid-side-reactance-boundary,grid_side_reactance,1.9945499206647026,valid,unstable,4.983001959768529e-05,4.983001959768529e-05,42.78616034497487,4.983001959768529e-05,42.78616034497487,matched,True,0.9886697323657105,0.9882874144951584,0.22761008005073471,54.02699837761335,4.642095930620287e-16,2.7251144135194463e-17,-2.1958475446922012,12.117393367967512,5.551115123125783e-17,2.362554596402333e-13,5.2475385148298415e-17
grid-side-reactance-boundary,grid_side_reactance,1.9945604684575917,valid,stable,-2.4638821178868398e-06,-2.4638821178868398e-06,42.78621777540882,-2.4638821178868398e-06,42.78621777540882,matched,True,0.9886695221799743,0.9882872383748789,0.22761220048030592,54.02699837761335,2.2984932684726863e-16,1.439117995599358e-17,-2.1958551528374564,12.117370720572382,1.1102230246251565e-16,3.055333763768431e-13,6.678685382510707e-17
grid-side-reactance-boundary,grid_side_reactance,1.9945710163062609,valid,stable,-5.4752165810079134e-05,-5.4752165810079134e-05,42.786275210181955,-5.4752165810079134e-05,42.786275210181955,matched,True,0.9886693119974116,0.988287062236804,0.22761432092359818,54.02699837761335,4.3048465317073514e-16,2.2035578498108492e-17,-2.195862761109082,12.117348073160972,5.551115123125783e-17,2.0961010704922955e-13,3.642919299551295e-17
grid-side-reactance-boundary,grid_side_reactance,1.9945921121709405,valid,stable,-0.00015934109366977367,-0.00015934109366977367,42.78639006493208,-0.00015934109366977367,42.78639006493208,matched,True,0.9886688916054883,0.988286709999687,0.22761856166188146,54.02699837761335,3.848707736443616e-16,1.4916831902322778e-17,-2.1958779772616372,12.11730277829608,1.1102230246251565e-16,2.3092638912203256e-13,1.244664094013359e-16
grid-side-reactance-boundary,grid_side_reactance,2.0,valid,stable,-0.02697609453613037,-0.02697609453613037,42.81579801070154,-0.02697609453613037,42.81579801070154,matched,True,0.9885609249572194,0.988196371928431,0.22870501181853795,54.02699837761335,2.2984932684726863e-16,1.439117995599358e-17,-2.1997719048132733,12.105705680321618,1.1102230246251565e-16,1.1013412404281553e-13,3.642919299551295e-17
