frequency_Hz,normalized_voltage_margin,normalized_angle_schur_margin,normalized_angle_pivot_margin,normalized_voltage_schur_margin,normalized_total_sigma_min,relative_factorization_residual
0.00203307816931193,0.988943162860497,0.162440228368891,0.169584170676078,0.947282712640428,0.160644153218913,1.83398690205368e-16
0.0020495373064394,0.988943162989452,0.162440432818132,0.169584357074809,0.947282863817884,0.16064435542854,0
0.00206612969136771,0.988943163120505,0.16244064059081,0.169584546503586,0.947283017452298,0.160644560925196,1.83398224247648e-16
0.00208285640282755,0.988943163253687,0.162440851740942,0.16958473901166,0.947283173583591,0.160644769762311,0
0.00209971852828265,0.988943163389035,0.162441066323428,0.169584934649085,0.94728333225233,0.160644981994178,1.43279486734766e-18
0.00211671716400053,0.988943163526582,0.162441284394057,0.169585133466726,0.947283493499739,0.16064519767598,1.83403093287226e-16
0.0021338534151237,0.988943163666366,0.162441506009526,0.169585335516276,0.947283657367715,0.160645416863789,0
0.00215112839574156,0.988943163808422,0.162441731227451,0.169585540850267,0.947283823898835,0.160645639614593,0
0.0021685432289628,0.988943163952787,0.162441960106389,0.169585749522086,0.947283993136362,0.160645865986305,1.43278697453545e-18
0.00218609904698845,0.988943164099499,0.162442192705845,0.169585961585988,0.947284165124268,0.160646096037779,1.43278492051208e-18
0.00220379699118545,0.988943164248596,0.162442429086291,0.169586177097107,0.947284339907236,0.160646329828825,0
0.00222163821216089,0.988943164400116,0.162442669309184,0.169586396111477,0.947284517530674,0.160646567420226,1.83401527821361e-16
0.0022396238698368,0.9889431645541,0.162442913436976,0.169586618686037,0.947284698040729,0.160646808873751,1.83395655163671e-16
0.00225775513352553,0.988943164710587,0.162443161533139,0.169586844878659,0.947284881484294,0.160647054252175,2.86555273024292e-18
0.00227603318200585,0.988943164869617,0.162443413662171,0.169587074748147,0.947285067909027,0.160647303619292,1.83395089749863e-16
0.0022944592035995,0.988943165031233,0.162443669889622,0.169587308354268,0.947285257363358,0.160647557039932,0
0.0023130343962485,0.988943165195475,0.162443930282107,0.169587545757756,0.947285449896502,0.16064781457998,1.83394505808428e-16
0.00233175996759301,0.988943165362388,0.16244419490732,0.169587787020334,0.947285645558475,0.16064807630639,1.4327672398512e-18
0.00235063713504986,0.988943165532014,0.16244446383406,0.169588032204726,0.947285844400104,0.160648342287206,1.83399499384794e-16
0.00236966712589169,0.988943165704397,0.16244473713224,0.169588281374678,0.94728604647304,0.160648612591576,1.833935938239e-16
0.00238885117732672,0.988943165879582,0.16244501487291,0.169588534594969,0.947286251829775,0.160648887289772,1.83415665403855e-16
0.00240819053657923,0.988943166057615,0.162445297128277,0.169588791931433,0.94728646052365,0.160649166453209,2.86551501350682e-18
0.0024276864609706,0.988943166238542,0.162445583971718,0.169589053450972,0.947286672608874,0.16064945015446,2.86550994764159e-18
0.00244734021800108,0.98894316642241,0.162445875477805,0.169589319221578,0.947286888140535,0.160649738467281,2.86550479944895e-18
