case_id,damping_D,frequency_Hz,Yc11_real,Yc11_imag,Yc12_real,Yc12_imag,Yc21_real,Yc21_imag,Yc22_real,Yc22_imag,Ynet11_real,Ynet11_imag,Ynet12_real,Ynet12_imag,Ynet21_real,Ynet21_imag,Ynet22_real,Ynet22_imag
fig8_D_0p05,0.050000000000000003,0.011247371783647519,0.50001932283126627,-0.00019257117174740571,-0.00039626113831805034,0.0035337529472528307,-2.2526010989353668e-05,-0.013936461474892914,-0.50000754048187768,-7.0968298905213761e-08,0.90000003562335062,0.00010797476708324615,0.80000000647697167,-0.00014396636582418462,-0.80000000647697156,0.00014396636582418459,0.90000003562335062,0.00010797476708324616
fig8_D_0p05,0.050000000000000003,0.011430311291144793,0.50001995652841003,-0.00019571212314888016,-0.00040925700061796738,0.003591239316998934,-2.3264741334145383e-05,-0.014163137910204919,-0.50000778777221,-7.4487990883162014e-08,0.90000003679160889,0.00010973098625406117,0.8000000066893822,-0.00014630799186697983,-0.80000000668938209,0.00014630799186697981,0.90000003679160889,0.00010973098625406122
fig8_D_0p05,0.050000000000000003,0.011616226326085019,0.5000206110081532,-0.00019890459706893511,-0.00042267909770545779,0.0036496611819498972,-2.4027697866101094e-05,-0.014393501190732481,-0.50000804317251246,-7.8182247919888819e-08,0.90000003799817985,0.0001115157704833118,0.80000000690875872,-0.00014868770467824517,-0.80000000690875861,0.00014868770467824517,0.90000003799817985,0.00011151577048331176
fig8_D_0p05,0.050000000000000003,0.011805165285688049,0.50002128695210035,-0.00020214945308433721,-0.00043654141043405716,0.0037090337815426869,-2.4815675058100645e-05,-0.014627611280006572,-0.50000830694875942,-8.2059728282531282e-08,0.90000003924432015,0.00011332958438405971,0.80000000713532948,-0.00015110612374324796,-0.80000000713532948,0.00015110612374324793,0.90000003924432015,0.00011332958438405971
fig8_D_0p05,0.050000000000000003,0.011997177354358849,0.50002198506421214,-0.00020544756582226766,-0.00045085837832885528,0.0037693726042520009,-2.5629493436336165e-05,-0.014865529116704945,-0.50000857937564835,-8.6129519715508153e-08,0.90000004053132709,0.00011517290012633146,0.80000000736933063,-0.0001535638786232669,-0.80000000736933063,0.00015356387862326687,0.90000004053132709,0.00011517290012633146
fig8_D_0p05,0.050000000000000003,0.012192312516491107,0.50002270607153843,-0.00020879982525816477,-0.00046564491464005453,0.0038306933916987837,-2.6470000434600932e-05,-0.015107316630504681,-0.50000886073688633,-9.0401160746908559e-08,0.90000004186054117,0.00011704619756003242,0.80000000761100587,-0.0001560616091194811,-0.80000000761100587,0.00015606160911948107,0.90000004186054117,0.00011704619756003242
fig8_D_0p05,0.050000000000000003,0.012390621569479163,0.500023450724976,-0.00021220713702104201,-0.00048091642189097882,0.0038930121428284543,-2.7338071276677284e-05,-0.015353036758192395,-0.50000915132548496,-9.4884663052194687e-08,0.90000004323334637,0.00011894996433986053,0.80000000786060665,-0.0001585999654395243,-0.80000000786060665,0.00015859996543952427,0.90000004323334637,0.00011894996433986056
fig8_D_0p05,0.050000000000000003,0.012592156136941509,0.50002421980005063,-0.00021567042270653414,-0.00049668880793679441,0.0039563451181600946,-2.8234609887555634e-05,-0.015602753460035835,-0.50000945144406594,-9.959053492744987e-08,0.90000004465117245,0.00012088469605225139,0.80000000811839311,-0.00016117960836674848,-0.80000000811839311,0.00016117960836674845,0.90000004465117245,0.00012088469605225139
fig8_D_0p05,0.050000000000000003,0.012796968682159409,0.50002501409772537,-0.00021919062019793659,-0.00051297850255074817,0.0040207088441079168,-2.9160549834653798e-05,-0.015856531736421448,-0.50000976140517617,-1.0452980592776454e-07,0.90000004611549578,0.00012285089634438823,0.8000000083846337,-0.0001638012094322405,-0.8000000083846337,0.00016380120943224047,0.90000004611549578,0.0001228508963443882
fig8_D_0p05,0.050000000000000003,0.013005112521734093,0.5000258344452343,-0.00022276868399550805,-0.00052980247455528386,0.0040861201173763547,-3.0116855299754802e-05,-0.016114437644762045,-0.50001008153161397,-1.0971405272797879e-07,0.90000004762784114,0.00012484907705531009,0.8000000086596053,-0.00016646545108963643,-0.80000000865960519,0.0001664654510896364,0.90000004762784114,0.00012484907705531011
fig8_D_0p05,0.050000000000000003,0.013216641839466052,0.50002668169694531,-0.0002264055855543244,-0.00054717824951596166,0.0041525960094301092,-3.110452208292952e-05,-0.016376538316678912,-0.50001041215676378,-1.1515542626693064e-07,0.90000004918978338,0.00012687975834915267,0.80000000894359469,-0.00016917302689277975,-0.80000000894359458,0.00016917302689277975,0.90000004918978349,0.0001268797583491527
fig8_D_0p05,0.050000000000000003,0.01343161170046016,0.50002755673524935,-0.0002301023136309825,-0.00056512392801671594,0.0042201538710405972,-3.2124578639301099e-05,-0.016642901975463052,-0.50001075362494507,-1.2086668023887962e-07,0.90000005080294931,0.00012894346885055638,0.8000000092368974,-0.0001719246416762692,-0.8000000092368974,0.0001719246416762692,0.90000005080294931,0.00012894346885055638
fig8_D_0p05,0.050000000000000003,0.013650078065460137,0.50002846047148053,-0.0002338598746394609,-0.00058365820453557167,0.0042888113369101526,-3.3178087149865476e-05,-0.016913597953819706,-0.50001110629176981,-1.2686120099862164e-07,0.90000005246901837,0.00013104074578227607,0.80000000953981898,-0.00017472101173894307,-0.80000000953981887,0.00017472101173894309,0.90000005246901837,0.00013104074578227607
fig8_D_0p05,0.050000000000000003,0.013872097805416202,0.50002939384686484,-0.00023767929301646415,-0.00060280038694059926,0.0043585863303754946,-3.4266144627342898e-05,-0.017188696711900976,-0.50001147052451411,-1.3315303895109344e-07,0.90000005418972595,0.00013317213510503044,0.80000000985267472,-0.00017756286503034835,-0.80000000985267461,0.00017756286503034835,0.90000005418972595,0.00013317213510503039
fig8_D_0p05,0.050000000000000003,0.01409772871628967,0.50003035783350147,-0.00024156161159658723,-0.00062257041662652551,0.0044294970681919392,-3.5389884058358023e-05,-0.017468269855631217,-0.50001184670249887,-1.3975694149856899e-07,0.9000000559668635,0.00013533819165962408,0.80000001017579048,-0.00018045094134024259,-0.80000001017579037,0.00018045094134024259,0.90000005596686361,0.00013533819165962408
fig8_D_0p05,0.050000000000000003,0.014327029534098309,0.50003135343537553,-0.00024550789199765066,-0.00064298888931308903,0.0045015620653998268,-3.6550475583024128e-05,-0.017752390155329759,-0.50001223521748717,-1.4668838762318514e-07,0.90000005780228198,0.00013753947931138301,0.80000001050950276,-0.00018338599249117797,-0.80000001050950265,0.00018338599249117802,0.90000005780228198,0.00013753947931138304
fig8_D_0p05,0.050000000000000003,0.014560059950206494,0.50003238168940367,-0.00024951921501657884,-0.00066407707652695698,0.0045748001402748702,-3.7749127713225528e-05,-0.018041131564635965,-0.50001263647409089,-1.5396362418586772e-07,0.90000005969789232,0.0001397765710969385,0.80000001085415895,-0.00018636878253421903,-0.80000001085415884,0.00018636878253421903,0.90000005969789232,0.0001397765710969385
fig8_D_0p05,0.050000000000000003,0.014796880626863964,0.50003344366651503,-0.00025359668103619893,-0.00068585694778968169,0.0046492304193637814,-3.8987088590826391e-05,-0.018334569239741347,-0.50001305089019232,-1.6159970402706615e-07,0.9000000616556687,0.00014205004937339793,0.8000000112101181,-0.00018940008794784204,-0.80000001121011788,0.00018940008794784209,0.9000000616556687,0.0001420500493733979
fig8_D_0p05,0.050000000000000003,0.015037553212997377,0.50003454047276708,-0.00025774141044336438,-0.00070835119353499171,0.0047248723426070527,-4.0265647287134748e-05,-0.018632779558933818,-0.50001347889738024,-1.6961452595817394e-07,0.90000006367765018,0.00014436050596994311,0.8000000115777508,-0.00019248069784007156,-0.8000000115777508,0.00019248069784007162,0.90000006367765018,0.00014436050596994309
fig8_D_0p05,0.050000000000000003,0.015282140360258701,0.50003567325049791,-0.00026195454405881976,-0.00073158324877942854,0.004801745668550423,-4.158613514496437e-05,-0.018935840142459016,-0.50001392094139896,-1.7802687673861136e-07,0.90000006576594171,0.00014670854234189313,0.80000001195743986,-0.0001956114141539032,-0.80000001195743986,0.0001956114141539032,0.90000006576594171,0.00014670854234189311
fig8_D_0p05,0.050000000000000003,0.015530705739334601,0.50003684317951658,-0.00026623724357924467,-0.00075557731757114875,0.0048798704796467291,-4.2949927164716989e-05,-0.019243829872703854,-0.50001437748261213,-1.8685647513603989e-07,0.90000006792271825,0.00014909476972727352,0.80000001234958085,-0.00019879305187606855,-0.80000001234958085,0.00019879305187606847,0.90000006792271825,0.00014909476972727346
fig8_D_0p05,0.050000000000000003,0.015783314056521173,0.50003805147833269,-0.0002705906920319301,-0.00078035839824256153,0.0049592671876500264,-4.435844343587958e-05,-0.019556828914707707,-0.50001484899648363,-1.9612401817390031e-07,0.90000007015022565,0.00015151980930593205,0.80000001275458188,-0.00020202643924919627,-0.80000001275458177,0.00020202643924919624,0.90000007015022576,0.00015151980930593205
fig8_D_0p05,0.050000000000000003,0.0160400310705682,0.50003929940542613,-0.00027501609424256432,-0.00080595230949327039,0.0050399565391036046,-4.581315061546673e-05,-0.019874918737006,-0.50001533597407188,-2.0585122967480322e-07,0.90000007245078373,0.00015398429236124277,0.80000001317286495,-0.0002053124179874234,-0.80000001317286484,0.0002053124179874234,0.90000007245078373,0.00015398429236124271
fig8_D_0p05,0.050000000000000003,0.016300923609797412,0.50004058826055831,-0.00027951467731662457,-0.00083238571733071311,0.0051219596209238693,-4.731556345493812e-05,-0.020198182132812253,-0.50001583892254164,-2.1606091121366714e-07,0.90000007482678779,0.00015648886044443904,0.80000001360486528,-0.00020865184349551388,-0.80000001360486517,0.00020865184349551388,0.90000007482678779,0.00015648886044443904
fig8_D_0p05,0.050000000000000003,0.016566059589499145,0.50004191938612708,-0.00028408769113489631,-0.00085968616289676901,0.0052052978660818844,-4.8867246377128082e-05,-0.020526703241543376,-0.50001635836569247,-2.2677699560011075e-07,0.90000007728071241,0.00015903416554162076,0.80000001405103305,-0.00021204558509154125,-0.80000001405103305,0.00021204558509154125,0.90000007728071241,0.00015903416554162065
fig8_D_0p05,0.050000000000000003,0.016835508029612024,0.50004329416856508,-0.00028873640886365641,-0.00088788209120956745,0.0052899930593845925,-5.0469815104960125e-05,-0.020860567570694259,-0.50001689484450462,-2.3802460301667943e-07,0.90000007981511287,0.00016162087024347685,0.80000001451183278,-0.00021549452623319409,-0.80000001451183267,0.00021549452623319406,0.90000007981511287,0.00016162087024347685
fig8_D_0p05,0.050000000000000003,0.017109339072690143,0.50004471403978545,-0.00029346212748009595,-0.00091700288085066963,0.0053760673433575984,-5.2124938343466043e-05,-0.021199862018066975,-0.50001744891770206,-2.4983009994333609e-07,0.90000008243262819,0.00016424964791776937,0.8000000149877442,-0.0002189995647477616,-0.80000001498774409,0.0002189995647477616,0.90000008243262819,0.0001642496479177694
fig8_D_0p05,0.050000000000000003,0.017387624002162504,0.50004618047867311,-0.00029826616831356479,-0.0009470788746288256,0.0054635432242316232,-5.3834339516986573e-05,-0.021544674894360481,-0.50001802116233496,-2.6222116100824058e-07,0.9000000851359844,0.00016692118288462186,0.80000001547926314,-0.00022256161306586066,-0.80000001547926314,0.00022256161306586066,0.9000000851359844,0.0001669211828846218
fig8_D_0p05,0.050000000000000003,0.017670435260889468,0.50004769501262747,-0.00030314987760326627,-0.00097814141125252842,0.0055524435780346538,-5.5599798563309155e-05,-0.021895095946126548,-0.50001861217438115,-2.7522683390912529e-07,0.90000008792799635,0.00016963617059465914,0.80000001598690129,-0.00022618159845896467,-0.80000001598690107,0.00022618159845896467,0.90000008792799646,0.00016963617059465914
fig8_D_0p05,0.050000000000000003,0.017957846470020959,0.50004925921915278,-0.000308114627073042,-0.0010102228580446582,0.005642791656791964,-5.7423153786661379e-05,-0.02225121637909773,-0.50001922256936637,-2.8887760755822063e-07,0.90000009081157173,0.00017239531781004485,0.80000001651118713,-0.00022986046328079532,-0.80000001651118702,0.00022986046328079534,0.90000009081157173,0.00017239531781004485
fig8_D_0p05,0.050000000000000003,0.018249932448161525,0.50005087472750376,-0.0003131618145239291,-0.0010433566447336313,0.0057346110948361916,-5.9306303771357316e-05,-0.022613128881893683,-0.500019852983006,-3.0320548361092124e-07,0.90000009378971313,0.00017519934278846351,0.80000001705266688,-0.0002335991652126425,-0.80000001705266688,0.00023359916521264255,0.90000009378971302,0.00017519934278846343
fig8_D_0p05,0.050000000000000003,0.018546769230846985,0.50005254322038251,-0.00031829286444519139,-0.0010775772983565781,0.0058279259152296736,-6.1251209358268582e-05,-0.022980927650111449,-0.50002050407186782,-3.1824405154667803e-07,0.90000009686552185,0.00017804897547009398,0.80000001761190431,-0.0002373986775126725,-0.8000000176119042,0.0002373986775126725,0.90000009686552185,0.00017804897547009401
fig8_D_0p05,0.050000000000000003,0.018848434090337953,0.50005426643569373,-0.00032350922864456886,-0.0011129204793112976,0.0059227605363014069,-6.3259895686031825e-05,-0.023354708410806387,-0.50002117651405498,-3.3402856747781094e-07,0.90000010004220099,0.00018094495766762561,0.80000001818948174,-0.00024125998926929307,-0.80000001818948163,0.00024125998926929307,0.90000010004220099,0.00018094495766762567
fig8_D_0p05,0.050000000000000003,0.01915500555573528,0.50005604616835508,-0.00032881238689851854,-0.0011494230185949254,0.0060191397783009755,-6.5334454299171424e-05,-0.02373456844736959,-0.50002187100991347,-3.5059603687218315e-07,0.90000010332305846,0.00018388804325936375,0.80000001878600058,-0.00024518410565863924,-0.80000001878600058,0.00024518410565863924,0.90000010332305835,0.00018388804325936378
fig8_D_0p05,0.050000000000000003,0.019466563433422623,0.50005788427216924,-0.00033420384762324995,-0.0011871229562685278,0.0061170888701718579,-6.7477045325333579e-05,-0.024120606624808402,-0.5000225882827618,-3.6798530138462205e-07,0.90000010671151087,0.00018687899838547585,0.80000001940208221,-0.00024917204820624675,-0.80000001940208232,0.00024917204820624675,0.90000010671151076,0.0001868789983854759
fig8_D_0p05,0.050000000000000003,0.019783188827841643,0.50005978266175577,-0.00033968514856741195,-0.0012260595811881519,0.0062166334564466644,-6.9689899723883453e-05,-0.024512923415436615,-0.50002332907964397,-3.8623713000032062e-07,0.90000011021108639,0.00018991860164743098,0.8000000200383679,-0.00025322485505298336,-0.80000002003836801,0.00025322485505298331,0.90000011021108639,0.00018991860164743101
fig8_D_0p05,0.050000000000000003,0.020104964162604981,0.50006174331454689,-0.00034525785752730564,-0.0012662734720441783,0.0063177996042668022,-7.1975321608210713e-05,-0.024911620924980529,-0.50002409417210869,-4.0539431470559611e-07,0.90000011382542977,0.00019300764431068142,0.80000002069552056,-0.00025734358122530431,-0.80000002069552034,0.00025734358122530431,0.90000011382542977,0.00019300764431068147
fig8_D_0p05,0.050000000000000003,0.020431973201952704,0.50006376827284993,-0.00035092357308555677,-0.0013078065397522562,0.0064206138105292769,-7.4335690644144331e-05,-0.025316802919108036,-0.5000248843570132,-4.2550177091000207e-07,0.90000011755830456,0.00019614693051064219,0.80000002137422421,-0.00026152929890990527,-0.80000002137422421,0.00026152929890990522,0.90000011755830467,0.00019614693051064216
fig8_D_0p05,0.050000000000000003,0.020764301072557747,0.50006585964597539,-0.00035668392537421156,-0.0013507020712405168,0.006525103009163263,-7.67734645270024e-05,-0.02572857485038715,-0.50002570045735284,-4.4660664285783034e-07,0.9000001214135982,0.00019933727746201919,0.80000002207518583,-0.00026578309773284169,-0.80000002207518583,0.00026578309773284169,0.9000001214135982,0.00019933727746201919
fig8_D_0p05,0.050000000000000003,0.021102034285685953,0.50006801961243685,-0.00036254057686327715,-0.0013950047746792607,0.0066312945785393209,-7.9291181539768024e-05,-0.026147043885681034,-0.5000265433231198,-4.6875841427473745e-07,0.90000012539532492,0.00020257951567154375,0.80000002279913518,-0.00027010608504318841,-0.80000002279913518,0.00027010608504318836,0.90000012539532492,0.0002025795156715437
fig8_D_0p05,0.050000000000000003,0.021445260759716676,0.5000702504222222,-0.00036849522317575949,-0.0014407608262008707,0.0067392163490140305,-8.1891463195208486e-05,-0.026572318933986625,-0.50002741383218818,-4.9200902451225189e-07,0.90000012950763142,0.00020587448915416597,0.80000002354682631,-0.00027449938620131495,-0.80000002354682631,0.00027449938620131495,0.90000012950763142,0.00020587448915416597
fig8_D_0p05,0.050000000000000003,0.021794069843029548,0.50007255439913945,-0.00037454959393031493,-0.0014880179181592662,0.0068488966106130793,-8.4577016964515472e-05,-0.027004510674723547,-0.50002831289122907,-5.1641299046137519e-07,0.90000013375480004,0.00020922305565276495,0.80000002431903783,-0.0002789641448718479,-0.80000002431903761,0.00027896414487184784,0.90000013375479992,0.00020922305565276495
fig8_D_0p05,0.050000000000000003,0.022148552337263604,0.50007493394324021,-0.00038070545361267879,-0.0015368253089798902,0.0069603641208557587,-8.7350639095380711e-05,-0.027443731586481217,-0.50002924143665539,-5.4202753452459651e-07,0.90000013814125324,0.00021262608686143221,0.80000002511657364,-0.00028350152332140056,-0.80000002511657353,0.0002835015233214005,0.90000013814125324,0.00021262608686143229
fig8_D_0p05,0.050000000000000003,0.022508800520954615,0.50007739153332198,-0.00038696460247708445,-0.0015872338746529104,0.0070736481127240455,-9.0215217522466445e-05,-0.027890095976230697,-0.50003020043559732,-5.689127189451265e-07,0.90000014267155926,0.00021608446865238674,0.80000002594026443,-0.00028811270272114368,-0.80000002594026443,0.00028811270272114363,0.90000014267155926,0.0002160844686523868
fig8_D_0p05,0.050000000000000003,0.022874908173557029,0.5000799297295131,-0.00039332887747894961,-0.0016392961619240962,0.0071887783027794567,-9.317373487323366e-05,-0.028343720009009431,-0.50003119088691128,-5.9713158681221458e-07,0.90000014735043532,0.00021959910130658092,0.80000002679096782,-0.00029279888345430026,-0.80000002679096782,0.00029279888345430026,0.90000014735043543,0.00021959910130658086
fig8_D_0p05,0.050000000000000003,0.023246970599856479,0.50008255117594314,-0.00039980015324016498,-0.0016930664432396306,0.0073057848994310046,-9.6229271572274844e-05,-0.028804721738085976,-0.50003221382222007,-6.2675031007247218e-07,0.90000015218275409,0.00022317089974805703,0.8000000276695699,-0.00029756128542864053,-0.8000000276695699,0.00029756128542864042,0.90000015218275409,0.00022317089974805698
fig8_D_0p05,0.050000000000000003,0.023625084654779464,0.50008525860349973,-0.00040638034304837971,-0.0017486007735030118,0.0074246986113575917,-9.938500904741257e-05,-0.029273221135612464,-0.5000332703069883,-6.5783834489739927e-07,0.90000015717354731,0.00022680079378211511,0.80000002857698549,-0.00030240114839406049,-0.80000002857698538,0.00030240114839406043,0.90000015717354731,0.00022680079378211511
fig8_D_0p05,0.050000000000000003,0.024009348768606532,0.50008805483267738,-0.00041307139989174899,-0.0018059570487041834,0.0075455506560885071,-0.0001026442330408113,-0.029749340123772887,-0.50003436144163282,-6.9046859477265307e-07,0.90000016232801239,0.00023048972833735571,0.80000002951415938,-0.00030731973226532744,-0.80000002951415927,0.00030731973226532744,0.90000016232801239,0.00023048972833735571
fig8_D_0p05,0.050000000000000003,0.024399862972595502,0.500090942776519,-0.00041987531753067401,-0.001865195066482962,0.0076683727687454333,-0.00010601033702863083,-0.030233202606434671,-0.50003548836267009,-7.2471758169330002e-07,0.9000001676515168,0.00023423866371165687,0.80000003048206758,-0.00031231831745007319,-0.80000003048206747,0.00031231831745007319,0.9000001676515168,0.00023423866371165687
fig8_D_0p05,0.050000000000000003,0.024796728925021588,0.5000939254436545,-0.0004267941316081406,-0.0019263765886910404,0.0077931972109498713,-0.00010948682575277063,-0.030724934501312015,-0.50003665224390059,-7.6066562586875374e-07,0.90000017314960412,0.00023804857582215491,0.80000003148171794,-0.0003173982051821261,-0.80000003148171794,0.00031739820518212605,0.90000017314960412,0.00023804857582215491
fig8_D_0p05,0.050000000000000003,0.025200049937640922,0.50009700594143902,-0.0004338299208003375,-0.0019895654060188826,0.0079200567798997645,-0.00011307731886823005,-0.031224663772648792,-0.50003785429763181,-7.9839703436023791e-07,0.90000017882799976,0.00024192045645928862,0.80000003251415186,-0.00032256071786026223,-0.80000003251415164,0.00032256071786026223,0.90000017882799976,0.00024192045645928862
fig8_D_0p05,0.050000000000000003,0.025609931002584581,0.50010018747919494,-0.00044098480800931148,-0.0020548274047561205,0.0080489848176192088,-0.00011678555471012278,-0.031732520464429544,-0.50003909577594285,-8.3800029909827847e-07,0.90000018469261711,0.00024585531354497613,0.8000000335804438,-0.00032780719939246836,-0.8000000335804438,0.00032780719939246836,0.90000018469261711,0.00024585531354497618
fig8_D_0p05,0.050000000000000003,0.026026478819690058,0.50010347337155947,-0.00044826096159950935,-0.0021222306357563956,0.0081800152203855003,-0.00012061539418402323,-0.03224863673412677,-0.50004037797198908,-8.7956830474285406e-07,0.90000019074956294,0.00024985417139499128,0.80000003468170466,-0.00033313901554580519,-0.80000003468170444,0.00033313901554580519,0.90000019074956294,0.00024985417139499123
fig8_D_0p05,0.050000000000000003,0.026449801824277197,0.50010686704194307,-0.00045566059668013318,-0.0021918453856798773,0.0083131824483375586,-0.00012457082478382203,-0.032773146886993322,-0.50004170222135058,-9.2319854688087226e-07,0.90000019700514478,0.00025391807098560618,0.80000003581908075,-0.00033855755430196134,-0.80000003581908075,0.00033855755430196134,0.90000019700514478,0.00025391807098560612
fig8_D_0p05,0.050000000000000003,0.02688001021537606,0.50011037202610131,-0.00046318597643533885,-0.0022637442505893069,0.0084485215352702557,-0.00012865596474123664,-0.033306187410908322,-0.50004306990342373,-9.6899336107282314e-07,0.90000020346587672,0.00025804807022457239,0.80000003699375699,-0.00034406422621859154,-0.80000003699375688,0.00034406422621859154,0.90000020346587672,0.00025804807022457239
fig8_D_0p05,0.050000000000000003,0.027317215984413765,0.5001139919758244,-0.00047083941350439156,-0.0023380022119778134,0.008586068098618985,-0.00013287506731122709,-0.033847897011785387,-0.50004448244286048,-1.0170601632906572e-06,0.90000021013848674,0.00026224524422650743,0.80000003820695609,-0.00034966046479653238,-0.80000003820695609,0.00034966046479653244,0.90000021013848674,0.00026224524422650749
fig8_D_0p05,0.050000000000000003,0.027761532944368009,0.50011773066274756,-0.0004786232714140121,-0.00241469671530952,0.008725858349639232,-0.00013723252519784804,-0.034398416649552503,-0.50004594131105273,-1.0675117023139255e-06,0.90000021702992339,0.00026651068559276151,0.80000003945994191,-0.00035534772685299213,-0.80000003945994169,0.00035534772685299223,0.90000021702992328,0.00026651068559276151
fig8_D_0p05,0.050000000000000003,0.028213076759394721,0.50012159198228734,-0.00048653996606523001,-0.0024939077511566252,0.0088679291037858949,-0.00014173287512515148,-0.034957889574711909,-0.50004744802766699,-1.1204663246805469e-06,0.90000022414736303,0.0002708455046958355,0.80000004075401876,-0.00036112749290081059,-0.80000004075401887,0.0003611274929008107,0.90000022414736303,0.00027084550469583544
fig8_D_0p05,0.050000000000000003,0.028671964974937698,0.50012557995770668,-0.00049459196727719742,-0.0025757179390195227,0.0090123177912973026,-0.00014638080255767114,-0.035526461365489974,-0.50004900416222819,-1.1760482528165952e-06,0.90000023149821706,0.00027525082996842504,0.80000004209053466,-0.00036700126753388956,-0.80000004209053455,0.00036700126753388962,0.90000023149821706,0.00027525082996842504
fig8_D_0p05,0.050000000000000003,0.02913831704832787,0.50012969874431468,-0.00050278180039051135,-0.0026602126139193766,0.0091590624679890858,-0.00015118114657573442,-0.036104279965585746,-0.50005061133575734,-1.2343878770072281e-06,0.9000002390901406,0.00027972780819716605,0.80000004347088105,-0.00037297057981889231,-0.80000004347088094,0.00037297057981889231,0.9000002390901406,0.000279727808197166
fig8_D_0p05,0.050000000000000003,0.029612254379880344,0.50013395263380345,-0.00051111204793273318,-0.0027474799158557143,0.0093082018262631381,-0.00015613890491037938,-0.036691495722528118,-0.50005227122246099,-1.2956220618847575e-06,0.9000002469310393,0.00028427760482115642,0.80000004489649534,-0.0003790369836933159,-0.80000004489649523,0.00037903698369331595,0.9000002469310393,0.00028427760482115631
fig8_D_0p05,0.050000000000000003,0.030093900344497212,0.50013834605872842,-0.00051958535134891039,-0.0028376108822246288,0.0094597752063372027,-0.00016125923914319176,-0.037288261426650891,-0.50005398555147706,-1.3598944681815278e-06,0.90000025502907821,0.0002889014042353346,0.80000004636886235,-0.00038520205837003831,-0.80000004636886213,0.00038520205837003831,0.90000025502907821,0.0002889014042353346
fig8_D_0p05,0.050000000000000003,0.030583380323784333,0.50014288359713577,-0.0005282044128000539,-0.0029306995432965125,0.0096138226077007415,-0.00016654748007653708,-0.037894732350695737,-0.50005575610867914,-1.427355890483992e-06,0.90000026339269046,0.00029360041009879106,0.80000004788951495,-0.00039146740874844665,-0.80000004788951484,0.00039146740874844655,0.90000026339269046,0.00029360041009879095
fig8_D_0p05,0.050000000000000003,0.031080821738690638,0.500147569977342,-0.00053697199703265145,-0.003026843020855572,0.009770384700802907,-0.00017200913327959991,-0.038511066290052985,-0.50005758473853745,-1.4981646118036851e-06,0.90000027203058508,0.0002983758456480946,0.80000004946003689,-0.00039783466583225485,-0.80000004946003689,0.0003978346658322548,0.90000027203058508,0.00029837584564809455
fig8_D_0p05,0.050000000000000003,0.031586354082678174,0.50015241008287137,-0.0005458909333224607,-0.0031261416301068224,0.0099295028389786832,-0.00017764988481616326,-0.039137423603649954,-0.50005947334604395,-1.5724867757951596e-06,0.90000028095175721,0.00030322895401571534,0.80000005108206351,-0.00040430548715411673,-0.80000005108206351,0.00040430548715411673,0.90000028095175721,0.00030322895401571528
fig8_D_0p05,0.050000000000000003,0.032100108955431715,0.50015740895755512,-0.00055496411749597727,-0.003228698984959959,0.010091219070619556,-0.00018347560715989419,-0.039773967255497499,-0.50006142389869823,-1.6504967775049419e-06,0.9000002901654971,0.00030816099855362485,0.80000005275728414,-0.00041088155720714754,-0.80000005275728392,0.00041088155720714754,0.9000002901654971,0.0003081609985536248
fig8_D_0p05,0.050000000000000003,0.032622220097116697,0.50016257181079926,-0.00056419451403313091,-0.0033346221068031334,0.010255576151595095,-0.00018949236530345012,-0.04042086285690473,-0.50006343842856049,-1.7323776735761183e-06,0.90000029968139916,0.00031317326316216137,0.80000005448744282,-0.00041756458788346548,-0.80000005448744271,0.00041756458788346548,0.90000029968139916,0.00031317326316216137
fig8_D_0p05,0.050000000000000003,0.033152823423194248,0.50016790402302491,-0.00057358515825494663,-0.0034440215368835665,0.010422617557932249,-0.00019570642306755356,-0.041078278709372591,-0.50006551903437069,-1.8183216128828117e-06,0.90000030950937293,0.00031826705262424096,0.80000005627434156,-0.00042435631891986624,-0.80000005627434145,0.00042435631891986624,0.90000030950937293,0.00031826705262424096
fig8_D_0p05,0.050000000000000003,0.033692057059802674,0.5001734111512891,-0.00058313915860008965,-0.0035570114524159885,0.010592387498759381,-0.00020212424961677661,-0.041746385848177081,-0.50006766788373835,-1.9085302886012344e-06,0.90000031965965266,0.00032344369294500761,0.80000005811984087,-0.0004312585183507503,-0.80000005811984087,0.00043125851835075035,0.90000031965965266,0.00032344369294500761
fig8_D_0p05,0.050000000000000003,0.034240061379714241,0.50017909893508938,-0.00059285969899438391,-0.0036737097865439097,0.010764930929522137,-0.00020875252618858878,-0.042425358086652515,-0.50006988721540357,-2.0032154128126834e-06,0.90000033014280811,0.00032870453169700416,0.80000006002586277,-0.00043827298296841632,-0.80000006002586277,0.00043827298296841632,0.90000033014280811,0.00032870453169700422
fig8_D_0p05,0.050000000000000003,0.034796979038876914,0.50018497330236,-0.00060275004131762097,-0.0037942383522831494,0.010940293565478756,-0.0002155981530428154,-0.043115372061186263,-0.500072179341573,-2.1025992147394876e-06,0.90000034096975612,0.00033405093837095962,0.800000061994392,-0.00044540153879084424,-0.800000061994392,0.00044540153879084435,0.90000034096975612,0.00033405093837095967
fig8_D_0p05,0.050000000000000003,0.035362955013550426,0.50019104037566653,-0.00061281352797216959,-0.0039187229705814159,0.011118521895482601,-0.00022266825663856682,-0.043816607276935822,-0.50007454665033191,-2.2069149638110274e-06,0.90000035215177121,0.00033948430473227948,0.80000006402747836,-0.00045264604153708808,-0.80000006402747836,0.00045264604153708808,0.90000035215177121,0.00033948430473227953
